timestamp,umidade,temperatura,ph,fosforo,potassio,bomba_dagua
2025-06-19 14:49:40.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:49:44.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:49:48.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:49:53.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:49:58.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:50:02.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:50:07.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:50:11.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:50:16.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:50:20.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:50:25.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:50:29.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:50:34.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:50:38.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:50:43.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:50:47.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:50:52.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:50:56.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:51:01.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:51:05.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:51:10.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:51:14.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:51:19.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:51:23.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:51:28.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:51:33.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:51:37.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:51:42.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:51:46.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:51:50.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:51:55.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:51:59.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:52:04.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:52:08.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:52:13.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:52:15.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:52:17.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:52:22.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:52:22.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:52:27.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:52:30.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:52:31.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:52:38.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:52:46.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:52:54.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:53:02.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:53:10.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:53:18.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:53:26.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:53:35.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:53:43.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:53:52.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:54:00.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:54:08.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:54:16.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:54:24.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:54:32.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:54:40.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:54:48.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:54:56.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:55:04.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:55:12.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:55:20.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:55:28.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:55:35.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:55:43.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:55:51.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:55:59.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:56:07.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:56:15.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:56:23.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:56:31.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:56:39.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:56:47.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:56:55.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:57:02.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:57:10.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:57:18.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:57:26.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:57:34.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:57:42.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:57:50.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:57:59.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:58:07.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:58:15.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:58:23.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:58:31.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:58:39.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:58:46.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:58:54.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:59:02.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:59:10.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:59:18.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:59:26.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:59:34.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:59:42.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:59:50.000000,40.00,24.00,6.00,False,False,False
2025-06-19 14:59:58.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:00:05.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:00:13.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:00:21.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:00:29.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:00:37.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:00:45.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:00:53.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:01:01.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:01:09.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:01:17.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:01:25.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:01:32.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:01:40.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:01:49.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:01:57.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:02:05.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:02:13.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:02:21.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:02:29.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:02:37.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:02:45.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:02:53.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:03:00.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:03:08.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:03:16.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:03:24.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:03:32.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:03:40.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:03:48.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:03:56.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:04:04.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:04:12.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:04:20.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:04:28.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:04:36.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:04:43.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:04:51.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:04:59.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:05:07.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:05:15.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:05:23.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:05:31.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:05:39.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:05:47.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:05:55.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:06:03.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:06:11.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:06:19.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:06:27.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:06:35.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:06:43.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:06:51.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:06:59.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:07:06.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:07:15.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:07:22.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:07:30.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:07:38.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:07:46.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:07:54.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:09:07.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:09:15.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:09:23.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:09:31.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:09:38.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:09:46.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:09:54.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:10:02.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:10:10.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:10:18.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:10:26.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:10:34.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:10:42.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:10:50.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:10:58.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:11:05.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:11:13.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:11:21.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:11:29.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:11:37.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:11:45.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:11:53.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:12:01.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:12:09.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:12:17.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:12:24.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:12:32.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:12:40.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:12:48.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:12:56.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:13:04.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:13:12.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:13:20.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:13:28.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:13:36.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:13:44.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:13:52.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:14:00.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:14:07.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:14:15.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:14:23.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:14:31.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:14:39.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:14:47.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:14:55.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:03.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:11.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:19.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:27.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:32.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:34.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:34.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:37.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:39.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:42.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:42.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:44.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:46.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:49.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:50.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:51.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:54.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:56.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:58.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:15:59.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:01.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:03.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:06.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:06.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:08.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:10.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:13.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:14.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:16.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:18.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:20.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:22.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:23.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:25.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:28.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:30.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:30.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:32.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:35.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:37.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:38.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:40.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:42.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:45.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:45.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:47.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:49.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:52.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:53.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:16:54.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:16:57.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:16:59.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:01.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:01.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:17:04.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:06.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:09.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:17:09.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:11.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:13.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:16.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:17.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:17:18.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:20.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:23.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:25.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:25.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:17:28.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:30.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:32.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:33.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:17:35.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:37.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:40.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:41.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:17:42.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:44.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:47.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:49.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:17:49.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:52.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:54.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:56.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:17:57.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:17:59.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:01.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:04.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:18:04.000000,23.00,24.00,6.00,True,False,True
2025-06-19 15:18:06.000000,23.00,24.00,6.00,True,False,True
2025-06-19 15:18:08.000000,23.00,24.00,6.00,False,True,True
2025-06-19 15:18:11.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:12.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:18:13.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:16.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:18.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:20.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:18:20.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:23.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:25.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:28.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:18:28.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:30.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:32.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:35.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:36.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:18:37.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:40.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:42.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:44.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:18:45.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:47.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:49.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:52.000000,40.00,35.80,6.00,False,False,False
2025-06-19 15:18:52.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:54.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:57.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:18:59.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:00.000000,40.00,35.80,6.00,False,False,False
2025-06-19 15:19:01.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:04.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:06.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:08.000000,40.00,35.80,6.00,False,False,False
2025-06-19 15:19:08.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:11.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:13.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:16.000000,40.00,35.80,6.00,False,False,False
2025-06-19 15:19:16.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:18.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:21.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:23.000000,40.00,35.80,6.00,False,False,False
2025-06-19 15:19:23.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:25.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:28.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:30.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:31.000000,40.00,35.80,6.00,False,False,False
2025-06-19 15:19:32.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:35.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:37.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:39.000000,40.00,35.80,6.00,False,False,False
2025-06-19 15:19:40.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:42.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:45.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:47.000000,40.00,35.80,6.00,False,False,False
2025-06-19 15:19:47.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:49.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:52.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:54.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:55.000000,40.00,35.80,6.00,False,False,False
2025-06-19 15:19:57.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:19:59.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:20:01.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:20:03.000000,40.00,35.80,6.00,False,False,False
2025-06-19 15:20:04.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:20:06.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:20:09.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:20:11.000000,40.00,35.80,6.00,False,False,False
2025-06-19 15:20:11.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:20:12.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:20:15.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:20:17.000000,23.00,24.00,6.00,False,False,True
2025-06-19 15:20:19.000000,40.00,35.80,6.00,False,False,False
2025-06-19 15:20:27.000000,40.00,35.80,6.00,False,False,False
2025-06-19 15:20:34.000000,40.00,35.80,6.00,False,False,False
2025-06-19 15:20:42.000000,40.00,35.80,6.00,False,False,False
2025-06-19 15:20:50.000000,40.00,35.80,9.00,False,False,False
2025-06-19 15:20:58.000000,40.00,35.80,9.00,False,False,False
2025-06-19 15:21:06.000000,40.00,35.80,9.00,False,False,False
2025-06-19 15:21:14.000000,40.00,35.80,9.00,False,False,False
2025-06-19 15:21:22.000000,40.00,35.80,9.00,False,False,False
2025-06-19 15:21:30.000000,40.00,35.80,9.00,False,False,False
2025-06-19 15:21:38.000000,40.00,35.80,9.00,False,False,False
2025-06-19 15:21:46.000000,40.00,35.80,9.00,False,False,False
2025-06-19 15:21:54.000000,40.00,35.80,9.00,False,False,False
2025-06-19 15:22:01.000000,40.00,35.80,9.00,False,False,False
2025-06-19 15:22:09.000000,40.00,35.80,9.00,False,False,False
2025-06-19 15:22:17.000000,40.00,35.80,9.00,False,False,False
2025-06-19 15:22:25.000000,40.00,35.80,9.00,False,False,False
2025-06-19 15:22:33.000000,40.00,35.80,9.00,False,False,False
2025-06-19 15:22:42.000000,40.00,35.80,9.00,False,False,False
2025-06-19 15:22:51.000000,40.00,35.80,9.00,False,False,False
2025-06-19 15:22:58.000000,40.00,35.80,9.00,False,False,False
2025-06-19 15:35:36.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:35:38.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:35:41.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:35:43.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:35:46.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:35:48.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:35:51.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:35:53.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:35:56.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:35:58.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:36:00.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:36:03.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:36:05.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:36:08.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:36:10.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:36:13.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:36:15.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:36:18.000000,40.00,24.00,6.00,False,False,False
2025-06-19 15:36:20.000000,40.00,24.00,8.00,False,False,False
2025-06-19 15:36:22.000000,23.00,24.00,8.00,False,False,True
2025-06-19 15:36:25.000000,23.00,24.00,8.00,False,False,True
2025-06-19 15:36:27.000000,23.00,24.00,8.00,False,False,True
2025-06-19 15:36:29.000000,23.00,24.00,8.00,False,False,True
2025-06-19 15:36:32.000000,23.00,24.00,8.00,False,False,True
2025-06-19 15:36:34.000000,23.00,24.00,8.00,False,False,True
2025-06-19 15:36:43.000000,23.00,41.10,8.00,False,False,True
